name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Traits,PlayStyles,PlayStyles +,Number of playstyles,
Palhinha CDM,27,84,85,"Fulham
2022 ~ 2028",229391,"190cm / 6'3""",85kg / 187lbs,Right,86,CB,1,"Jul 4, 2022",N/A,€43M,€110K,€84.9M,339,60,66,79,79,55,349,77,66,45,80,81,331,63,67,64,80,57,412,81,86,88,90,67,376,95,83,69,72,57,84,259,84,88,87,46,14,10,8,7,7,2112,456,4,2,Medium,High,2,Lean (185+),Yes,65,68,72,76,85,90,,Long Ball Pass Slide Tackle,Bruiser +,,
M. O'Riley CM CAM CDM,22,78,86,"Celtic
2022 ~ 2027",240734,"188cm / 6'2""",77kg / 170lbs,Left,80,CM,8,"Jan 20, 2022",N/A,€31.5M,€48K,€63M,357,74,77,53,79,74,375,76,75,69,77,78,365,67,69,70,77,82,383,80,69,85,74,75,369,68,69,79,81,72,80,197,65,70,62,50,14,12,5,13,6,2096,440,4,4,High,Medium,1,Normal (185+),Yes,68,77,77,77,66,75,,Finesse Shot Incisive Pass Slide Tackle Technical First Touch,,,
T. Almada CAM CM CF,22,80,88,"Atlanta United
2022 ~ 2026",245371,"171cm / 5'7""",62kg / 137lbs,Right,83,CAM,8,"Feb 10, 2022",N/A,€47.5M,€11K,€80.8M,329,66,72,39,79,73,408,82,85,84,73,84,431,91,81,92,74,93,337,75,57,75,55,75,354,64,58,81,76,75,81,152,44,57,51,47,12,8,9,8,10,2058,432,4,4,High,Low,3,Normal (170-185),No,86,74,75,84,51,62,,Finesse Shot Incisive Pass Rapid First Touch Quick Step,,,
Arnau Martínez RB CB RWB,20,80,86,"Girona
2020 ~ 2025",260815,"182cm / 6'0""",72kg / 159lbs,Right,80,RB,6,"Jul 1, 2020",N/A,€30.5M,€22K,€70.2M,318,80,50,74,79,35,326,75,68,40,66,77,380,82,78,75,79,66,327,56,82,78,66,45,319,67,76,61,65,50,65,228,73,78,77,43,10,7,7,10,9,1941,423,3,2,High,Medium,1,Lean (170-185),Yes,80,50,72,75,76,70,,Whipped Cross Jockey,,,
V. Barco LM LB LWB,18,73,85,"Brighton & Hove Albion
2024 ~ 2028",263370,"172cm / 5'8""",68kg / 150lbs,Left,74,CAM,12,"Jan 20, 2024",N/A,€7M,€19K,€14.7M,270,71,42,50,77,30,359,77,75,60,72,75,385,76,76,82,73,78,273,44,59,70,48,52,347,70,65,73,72,67,72,204,68,68,68,49,12,10,9,6,12,1887,397,3,3,High,Medium,1,Normal (170-185),No,76,47,73,77,66,58,,Technical Flair,,,
M. Ødegaard CM,24,88+1,90,"Arsenal
2021 ~ 2028",222665,"178cm / 5'10""",68kg / 150lbs,Left,89,CAM,2,"Aug 20, 2021",N/A,€118M,€200K,€227.2M,393,86,83,55,90,79,435,88+1,84,85,88,90+1,402,74,71,85,89+2,83,376,82,66,88+3,56,84,374,64,68+1,83,91+1,68,87,194,68,69+7,57,62,14,15,15,8,10,2236,463,2,5,High,Medium,4,Lean (170-185),Yes,72,82,89,88,66,66,,Incisive Pass Whipped Cross Technical Flair First Touch Trivela,Pinged Pass +,,
T. Kubo RW ST RM,22,81,88,"Real Sociedad
2022 ~ 2029",237681,"173cm / 5'8""",64kg / 141lbs,Left,83,CAM,7,"Jul 19, 2022",N/A,€52.5M,€40K,€120.8M,352,77,81,49,78,67,391,84,75,74,74,84,416,89,79,86,79,83,348,73,69,74,58,74,289,43,28,79,76,63,72,129,40,43,46,48,6,7,15,10,10,1973,419,4,4,Medium,Medium,3,Lean (170-185),Yes,84,76,76,83,40,60,,Finesse Shot Technical Flair First Touch,,,
Vini Jr. LW ST,22,89,94,"Real Madrid
2018 ~ 2027",238794,"176cm / 5'9""",73kg / 161lbs,Right,90,CAM,5,"Jul 12, 2018",N/A,€158.5M,€310K,€336.8M,373,79,89,50,82,73,400,92,79,62,77,90,454,95,95,94,86,84,380,77,74,84,65,80,325,58,26,87,83,71+2,83,75,32,25,18,36,5,7,7,7,10,2043,446,4,5,High,Medium,5,Lean (170-185),Yes,95,83,80,90,29,69,,Finesse Shot Chip Shot Rapid Flair First Touch Trivela,Quick Step +,,
K. Adeyemi LM ST,21,80,87,"Borussia Dortmund
2022 ~ 2027",251852,"180cm / 5'11""",77kg / 170lbs,Left,81,LM,7,"Jul 1, 2022",N/A,€43M,€38K,€81.7M,366,72,79,70,74,71,358,82,67,62,67,80,438,96,96,87,78,81,383,76,90,76,67,74,309,59,31,77,72,70,76,94,25,34,35,50,12,12,7,12,7,1998,427,4,4,High,High,2,Lean (170-185),Yes,96,76,71,81,34,69,,Chip Shot Rapid Flair Acrobatic Aerial,Quick Step +,,
Moleiro LM CM CAM,19,77,87,"Las Palmas
2021 ~ 2026",264388,"172cm / 5'8""",67kg / 148lbs,Right,79,CAM,10,"Jul 1, 2021",N/A,€23M,€12K,€52.9M,315,62,65,57,78,53,353,82,65,52,74,80,408,86,81,88,70,83,339,70,74,67,60,68,322,60,48,74,81,59,71,155,47,55,53,45,6,9,11,8,11,1937,416,4,3,Medium,Medium,1,Normal (170-185),No,83,66,73,81,51,62,,Incisive Pass Technical First Touch,,,
F. Miretti CM CAM,19,75,88,"Juventus
2021 ~ 2027",268802,"180cm / 5'11""",72kg / 159lbs,Right,77,CM,13,"Sep 11, 2021",N/A,€13.5M,€42K,€31.4M,321,71,52,49,79,70,376,79,74,69,75,79,381,77,77,79,71,77,348,66,68,79,67,68,351,76,66,68,76,65,72,204,64,71,69,52,11,9,6,14,12,2033,428,4,3,Medium,Medium,1,Normal (170-185),Yes,77,60,75,78,66,72,,Trivela,,,
João Neves CM,18,77,88,"Benfica
2022 ~ 2028",272834,"174cm / 5'9""",66kg / 146lbs,Right,81,CDM,11,"Jul 1, 2022",N/A,€22M,€5K,€48.4M,324,63,53,62,80,66,354,76,67,53,79,79,392,78,75,79,82,78,359,71,75,90,68,55,364,81,79,72,76,56,81,226,77,77,72,46,8,7,5,13,13,2065,438,3,3,High,High,1,Normal (170-185),No,76,59,74,78,75,76,,Technical,,,
V. Osimhen ST,24,87,90,"Napoli
2020 ~ 2025",232293,"186cm / 6'1""",77kg / 170lbs,Right,89,ST,3,"Sep 1, 2020",N/A,€110M,€100K,€195.3M,391,62,91,84,71,83,336,83,63,52,54,84,414,87,92,78,89,68,424,86,94,81,86,77,337,68,34,90,70,75,80,103,36,45,22,53,14,14,10,9,6,2058,447,4,3,High,Medium,3,Lean (185+),Yes,90,86,65,82,42,82,,Chip Shot Power Header Rapid Acrobatic,,,
M. Mudryk LM LW,22,77,84,"Chelsea
2023 ~ 2031",246340,"175cm / 5'9""",61kg / 134lbs,Right,78,CAM,7,"Jan 15, 2023",N/A,€21.5M,€76K,€45.2M,303,67,67,42,72,55,357,82,67,63,67,78-1,420,93,91,87,70,79,333,76,65,67,55,70,292,56,30,70,77,59,70,125,40,45,40,49,10,12,14,6,7,1879,411,4,4,Medium,Medium,1,Normal (170-185),Yes,92,69,71,80,40,59,,Technical Flair Quick Step,,,
A. Vermeeren CDM CM,18,76,87,"Atlético Madrid
2024 ~ 2030",269859,"180cm / 5'11""",71kg / 157lbs,Right,78,CM,11,"Jan 26, 2024",N/A,€15M,€12K,€34.5M,282,68,48,52,80,34,351,76,71,48,78,78,374,77,74,79,68,76,347,66,68,90,61,62,340,65,75,59+1,81,60,78,213,75,72,66,45,9,6,13,9,8,1952,422,4,3,High,High,1,Lean (170-185),No,75,55,75,77,71,69,,Block Anticipate,,,
Rodrygo RW ST,22,85,91,"Real Madrid
2019 ~ 2028",243812,"174cm / 5'9""",64kg / 141lbs,Right,87,CAM,6,"Jul 1, 2019",N/A,€86.5M,€210K,€194.6M,379,79,86,67,80,67,399,87,80,73,73,86,432,89,88,87,84,84,370,76,77,81,59,77,324,54,21,84,83,82,85,88,24,34,30,42,9,8,12,8,5,2034,429,4,4,Medium,Medium,3,Lean (170-185),Yes,88,81,79,86,31,64,,Finesse Shot Dead Ball Technical Flair,,,
Kim Min Jae CB,26,84,86,"FC Bayern München
2023 ~ 2028",237086,"190cm / 6'3""",86kg / 190lbs,Right,86,CB,2,"Jul 18, 2023",N/A,€46M,€82K,€79.4M,238,35,23,81,75,24,248,57,36,23,64,68,371,75,84,65,82,65,336,51,84,77,87,37,304,84,85,48,57,30,74,258,86,87,85,56,13,7,11,14,11,1811,404,3,2,Low,High,2,Normal (185+),Yes,80,33,57,64,86,84,,Power Header Intercept Slide Tackle Aerial,,,
Ansu Fati LM ST CAM,20,77,85,"Brighton & Hove Albion
Jun 30, 2024 On loan",253004,"178cm / 5'10""",66kg / 146lbs,Right,80,CAM,8,"Jul 1, 2018","Jun 30, 2024",€23M,€81K,€0,354,69,77,66,73,69,374,79,75,73,69,78,424,91,87,89,74,83,330,74,72,63,49,72,291,48,19,77,73,74,82,83,23,32,28,40,6,9,8,10,7,1896,399,4,4,High,Medium,3,Unique,Yes,89,75,72,80,30,53,,Rapid Quick Step Trivela,,,
M. Caicedo CDM CM,21,80+1,86,"Chelsea
2023 ~ 2031",256079,"178cm / 5'10""",73kg / 161lbs,Right,81,CDM,6,"Aug 14, 2023",N/A,€31M,€71K,€65.1M,310,57+1,57,58,83,55,350,74,63+2,55,77+1,81,373,77,70,73,78+2,75,368,71,74,83+1,70,70,350,78+1,80+2,62,75+1,55,79,237,77+2,81,79+1,56,15,6,13,9,13,2044,437,3,3,Medium,High,2,Normal (170-185),Yes,73,62,73,77,77,75,,Pinged Pass Tiki Taka Intercept Anticipate Slide Tackle Relentless,,,
E. Ferguson ST,18,74,86,"Brighton & Hove Albion
2021 ~ 2029",259608,"188cm / 6'2""",75kg / 165lbs,Right,76,ST,12,"Jan 9, 2021",N/A,€10M,€26K,€21M,319,45,79,71,74,50,311,70,64,52,52,73,345,70,74,66,69,66,366,73,80,66,75,72,287,61,13,79,67,67,72,47,20,13,14,54,9,8,14,12,11,1729,369,3,3,Medium,Medium,1,Normal (185+),Yes,72,74,62,70,21,70,,Finesse Shot,,,
G. Restes GK,18,75,87,"Toulouse
2021 ~ 2028",265526,"188cm / 6'2""",82kg / 181lbs,Left,75,GK,12,"Jul 26, 2021",N/A,€11.5M,€2K,€25.3M,80,17,9,12,35,7,82,8,13,13,31,17,210,35,38,31,67,39,219,56,59,36,61,7,94,22,13,9,35,15,28,41,11,16,14,374,76,72,75,73,78,1100,410,3,1,Medium,Medium,1,Normal (185+),No,76,72,75,78,36,73,,,,,
P. Foden LW RW CAM,23,87+1,90,"Manchester City
2016 ~ 2027",237692,"171cm / 5'7""",69kg / 152lbs,Left,90,CAM,3,"Dec 6, 2016",N/A,€109M,€210K,€209.8M,356,80,83+1,47,87,59,416,89+1,84+2,70+2,82,91,433,87+1,80+2,92+1,83+2,91,363,87,63,83,47,83,358,64,59,85,86,64,86,166,60,59,47,52,8,15,6,10,13,2144,456,3,4,High,High,3,Unique,Yes,83,82,84,90,57,60,,Technical Flair,First Touch +,,
A. Wharton CDM CM,19,74,85,"Crystal Palace
2024 ~ 2029",259240,"182cm / 6'0""",70kg / 154lbs,Left,76,CM,11,"Feb 1, 2024",N/A,€8.5M,€16K,€17.9M,317,66,59,62,80,50,354,74,67,58,77,78,362,72,63,74-2,71,82,343,66,73,73,68,63,328,72,63,62,78,53,80,211,65,74,72,47,5,11,13,6,12,1962,417,4,3,Medium,Medium,1,Normal (170-185),No,67,61,75,76,68,70,,Incisive Pass Slide Tackle Press Proven,,,
Gabriel Sara CM CDM RM,24,76,82,"Norwich City
2022 ~ 2026",270571,"177cm / 5'10""",79kg / 174lbs,Left,78,CAM,6,"Jul 15, 2022",N/A,€12M,€30K,€25.2M,359,73,72,68,79,67,383,75,77,76,78,77,371,74,75,71,75,76,403,86,81,83,79,74,338,77,55,77,79,50,78,171,57,62,52,53,14,14,10,6,9,2078,440,3,3,High,Medium,1,Stocky (170-185),No,75,74,77,75,59,80,,Power Shot Flair,,,
K. Páez CAM CF RW,16,71,87,"Independiente del Valle
2023 ~ 2025",274559,"177cm / 5'10""",71kg / 157lbs,Left,73,CAM,16,"Jan 1, 2023",N/A,€4.7M,€500,€13.3M,295,61,68,48,74,44,343,73,73,60,66,71,374,77,81,82,59,75,308,65,58,65,49,71,294,44,56,72,71,51,52,117,34,42,41,51,10,11,9,15,6,1782,381,3,4,Medium,Medium,1,Lean (170-185),No,79,66,69,72,43,52,,Pinged Pass Technical First Touch Trickster,,,
10 M. Dabo LF,23,56,65,"Senegal
Free",177703,"186cm / 6'1""",77kg / 170lbs,Left,59,LF,9,N/A,N/A,€0,€0,€0,191,37,62,49,43,0,194,63,0,45,41,45,198,65,70,0,63,0,210,59,0,55,44,52,157,51,32,38,0,36,0,40,20,20,0,62,2,20,41,20,20,1052,296,3,1,N/A,N/A,1,PLAYER_BODY_TYPE_,Yes,68,56,41,57,25,49,,,,,
C. Palmer RM RW CAM,21,79,87,"Chelsea
2023 ~ 2030",257534,"189cm / 6'2""",74kg / 163lbs,Left,82,CAM,8,"Sep 1, 2023",N/A,€39.5M,€76K,€83M,343,70,80,48,82,63,378,81,77,66+2,71,83,377,72,77,78,80,70,342,75,62,75,58,72,347,57,43,80,82,85,84,144,47,52,45,51,7,6,10,14,14,1982,420,3,4,High,Medium,1,Lean (185+),Yes,75,77,77,81,48,62,,Technical,,,
A. Gray CM RB CDM,17,72,86,"Leeds United
2021 ~ 2028",270208,"187cm / 6'2""",70kg / 154lbs,Right,74,CM,14,"Dec 18, 2021",N/A,€5.5M,€4K,€13.9M,321,67,59,65,75,55,336,74,60,55,73,74,367,74,77,72,72,72,342,62,75,75,70,60,336,71,70,68,70,57,75,210,70,70,70,51,15,12,13,6,5,1963,422,4,2,High,High,1,Lean (185+),No,76,60,70,74,70,72,,Long Ball Pass,,,
M. Beier ST LM RM,20,75,84,"TSG Hoffenheim
2019 ~ 2027",254117,"185cm / 6'1""",72kg / 159lbs,Right,77,ST,9,"Nov 1, 2019",N/A,€12.5M,€25K,€23.8M,330,55,78,62,69,66,321,78,65,47,55,76,416,88,94,82,75,77,347,76,72,78,50,71,275,47,22,78,67,61,65,60,22,21,17,41,6,8,8,6,13,1790,388,3,3,Medium,Medium,1,Lean (185+),No,91,75,62,77,25,58,,Rapid Quick Step,,,
M. Olise RM RW CAM,21,80,88,"Crystal Palace
2021 ~ 2027",247827,"184cm / 6'0""",73kg / 161lbs,Left,82,CAM,8,"Jul 8, 2021",N/A,€47.5M,€37K,€99.8M,338,80,77,36,80,65,399,84,80,76,77,82,413,82,79,91,75,86,317,76,55,68,46,72,345,68,50,75,83,69,79,159,52,56,51,49,9,11,9,10,10,2020,426,2,4,Medium,Medium,1,Lean (170-185),Yes,80,75,80,84,51,56,,Finesse Shot Dead Ball Technical Flair Trivela,,,
J. Hato CB LB,17,73,88,"Ajax
2022 ~ 2028",272978,"182cm / 6'0""",76kg / 168lbs,Left,75,CDM,15,"Mar 14, 2022",N/A,€6.5M,€550,€13.2M,270,55,36,67,77,35,299,67,54,31,73,74,395,82,88,75,75,75,306,53,86,71,67,29,294,67,77,52,64,34,72,216,72,74,70,40,8,5,5,13,9,1820,403,3,2,High,Medium,1,Normal (170-185),No,85,39,66,71,73,69,,,,,
K. Mainoo CDM CM,18,72,87,"Manchester United
2022 ~ 2027",269136,"184cm / 6'0""",80kg / 176lbs,Right,73,CAM,15,"May 16, 2022",N/A,€5M,€16K,€12.6M,308,54,60,64,78,52,331,79,63,41,74,74,379,77,72,78,68,84,334,67,76,69,68,54,317,70,64,63,69,51,75,205,70,72,63,49,14,11,10,5,9,1923,416,3,3,High,High,1,Lean (170-185),No,74,60,68,77,68,69,,Long Ball Pass Press Proven Trivela,,,
J. Bellingham CM CAM ST,17,66,82,"Sunderland
2023 ~ 2028",270964,"191cm / 6'3""",75kg / 165lbs,Right,68,CAM,16,"Jun 24, 2023",N/A,€2.1M,€1K,€5.3M,292,53+2,61+5,64,67,47,303,69,55,44,65,70,335,65-3,71-1,68,61,70,322,59+2,69-1,73+4,63,58+2,296,56,64,65,66,45,68+2,187,61,66,60,59,10,10,13,15,11,1794,385,3,3,High,High,1,Lean (185+),No,68,59,62,69,63,64,,,,,
B. Šeško ST,20,78+1,87+1,"RB Leipzig
2023 ~ 2028",260592,"195cm / 6'5""",85kg / 187lbs,Right,80,ST,9,"Jul 1, 2023",N/A,€31M,€41K,€58.9M,358,55,81+2,79+2,71+2,72+1,322,76+1,59,56,53+1,78+1,379,79,86,74,71+1,69,399,79,92+1,74,83,71,298,62,35+3,79+2,61,61,75+1,122,45+3,42,35,43,10,8,5,14,6,1921,420,4,3,Medium,Medium,1,Lean (185+),No,83,77,62,76,45,77,,Power Shot Technical Flair,,,
Alejandro Garnacho LM RM,19,77+1,87,"Manchester United
2021 ~ 2028",268438,"180cm / 5'11""",72kg / 159lbs,Right,78,RM,10,"Jul 28, 2021",N/A,€23M,€53K,€48.3M,334,72+2,75+3,44,73+1,70,348,79+1,75,61,56,77+2,423,88,84,87,76,88,330,78,60+1,76,47,69,309,66,40,77,70+1,56,72,98,32,37,29,55,6,15,14,13,7,1897,402,4,3,High,High,1,Lean (170-185),Yes,86,73,69,79,36,59,,Finesse Shot Technical Flair Quick Step,,,
J. Zirkzee ST,22,78,86,"Bologna
2022 ~ 2026",250961,"193cm / 6'4""",89kg / 196lbs,Right,81,CAM,8,"Aug 30, 2022",N/A,€32M,€34K,€60.8M,351,55,80,71,78,67,365,81,68,66,65,85,368,74,76,84,74,60,385,76,85,67,81,76,290,43,14,78,78,77,83,59,20,20,19,51,6,11,12,8,14,1869,398,3,4,Medium,Low,1,Normal (185+),Yes,75,78,70,81,24,70,,Technical Flair First Touch,,,
R. Calafiori CB LB,21,75,84,"Bologna
2023 ~ 2027",257711,"188cm / 6'2""",86kg / 190lbs,Left,77,CB,9,"Aug 31, 2023",N/A,€12M,€19K,€22.8M,299,74,28,69,75,53,347,69,72,65,67,74,354,69,73,70,73,69,380,74,79,76,79,72,318,77,74,62,56,49,67,228,75,77,76,42,9,11,5,6,11,1968,414,4,3,Medium,Medium,1,Normal (185+),No,71,50,69,71,75,78,,Intercept Anticipate Aerial,,,
A. Güler CAM RM,18,77,88,"Real Madrid
2023 ~ 2029",264309,"175cm / 5'9""",70kg / 154lbs,Left,79,CAM,11,"Jul 6, 2023",N/A,€22M,€41K,€49.5M,340,80,68,41,81,70,403,83,84,76,79,81,380,75,69,82,69,85,308,72,50,70,43,73,316,42,55,68,80,71,77,155,52,57,46,58,13,10,11,14,10,1960,405,3,4,High,Medium,1,Lean (170-185),Yes,72,70,80,81,52,50,,Finesse Shot Incisive Pass Long Ball Pass Whipped Cross Technical Flair,,,
K. Havertz CAM CM ST,24,82,87,"Arsenal
2023 ~ 2028",235790,"193cm / 6'4""",82kg / 181lbs,Left,85,CAM,5,"Jun 28, 2023",N/A,€46M,€110K,€88.6M,404,74,83,83,84,80,385,84,84,53,79,85,382,75,81,75,83,68,385,76,84,77,70,78,347,56,43,84,81,83,84,133,45,47,41,47,6,8,11,10,12,2083,440,4,4,Medium,Medium,3,Unique,Yes,78,81,79,83,49,70,,Chip Shot Technical First Touch Trivela,,,
Vitor Roque ST RW LW,18,76,88,"FC Barcelona
2024 ~ 2031",276589,"172cm / 5'8""",78kg / 172lbs,Right,78,ST,12,"Jan 1, 2024",N/A,€17.5M,€44K,€39.4M,335,62,82,62,54,75,356,83,74,70,52,77,406,88,83,85,70,80,377,80,83,65,75,74,257,28,15,80,62,72,74,44,18,15,11,54,13,14,12,6,9,1829,387,3,4,Medium,High,1,Stocky (170-185),No,85,79,59,80,20,64,,Finesse Shot Power Shot Rapid Flair Quick Step,,,
J. Bellingham CAM CM,20,88,92,"Real Madrid
2023 ~ 2029",252371,"186cm / 6'1""",75kg / 165lbs,Right,90,CAM,4,"Jul 1, 2023",N/A,€128.5M,€230K,€273.1M,385,66,87,69,89,74,391,88,73,56,87,87,411,81,80,82,89,79,411,79,82+1,93,77+2,80,416,85,82,88,87,74+10,85,233,77,79,77,48,14,11,10,5,8,2295,492,4,4,High,High,4,Normal (185+),Yes,80,83,81,87,78,83,,Intercept Slide Tackle Technical Flair,Relentless +,,
K. Kvaratskhelia LW RW,22,86,92,"Napoli
2022 ~ 2027",247635,"183cm / 6'0""",70kg / 154lbs,Right,87,CAM,6,"Jul 1, 2022",N/A,€109M,€95K,€207.1M,368,78,81,62,83,64,401,90,82,65,76,88,417,85,86,86,84,76,388,78,78,79,70,83,335,62,40,82,86,65,79,111,38,39,34,54,9,15,8,14,8,2074,445,5,5,Medium,Medium,2,Normal (170-185),Yes,86,79,81,87,41,71,,Finesse Shot Incisive Pass Whipped Cross Technical Flair Trivela,Trickster +,,
Pau Cubarsí CB,16,66+2,85+2,"FC Barcelona
2023 ~ 2026",278046,"182cm / 6'0""",75kg / 165lbs,Right,68,CB,19,"Jul 1, 2023",N/A,€2M,€1K,€5.4M,199,26,22,65,65+2,21,214,46+3,22,25,56+2,65+2,326,65+2,69+1,65,65+1,62,244,32,68+1,68,60,16,223,63,66+1,22,36+2,36,61+2,202,65+2,69+2,68+2,51,10,6,14,7,14,1459,322,4,2,Medium,Medium,1,Lean (170-185),No,67,23,46,56,67,63,,,,,
X. Simons CAM LW LM,20,82,89,"RB Leipzig
Jun 30, 2024 On loan",245367,"179cm / 5'10""",61kg / 134lbs,Right,84,CAM,7,"Jul 18, 2023","Jun 30, 2024",€60.5M,€71K,€0,356,74,78,60,82,62,393,85,82,65,76,85,428,89,85,89,81,84,380,78,71,84,67,80,361,79,65,75,81,61,78,178,60,62,56,43,9,11,5,8,10,2139,462,3,4,High,High,2,Lean (170-185),Yes,87,77,78,85,61,74,,Finesse Shot Tiki Taka Technical Flair First Touch Trivela,,,
M. Tel ST LM RM,18,75,88,"FC Bayern München
2022 ~ 2029",268421,"183cm / 6'0""",77kg / 170lbs,Right,77,ST,13,"Jul 26, 2022",N/A,€13M,€20K,€29.6M,341,56,79,65,68,73,339,79,68,56,59,77,382,79,85,78,64,76,355,86,76,53,67,73,278,48,18,77,71,64,74,81,22,27,32,54,12,9,15,7,11,1830,389,4,4,High,Medium,1,Normal (170-185),Yes,82,78,64,77,28,60,,,,,
P. Brunner ST LM,17,65,87,"Borussia Dortmund
2023 ~ 2025",274126,"185cm / 6'1""",77kg / 170lbs,Right,67,ST,22,"Dec 9, 2023",N/A,€2.3M,€2K,€6.2M,298,42,72,60,61,63,274,68,63,40,39,64,334,69,68,71,59,67,311,62,69,57,64,59,243,48,24,62,50,59,59,68,20,28,20,43,10,7,12,8,6,1571,337,4,3,Medium,Medium,1,Normal (185+),No,68,66,51,66,27,59,,,,,
F. Wirtz CAM,20,87,92,"Bayer 04 Leverkusen
2020 ~ 2027",256630,"177cm / 5'10""",71kg / 157lbs,Right,89,CAM,5,"Jan 31, 2020",N/A,€118.5M,€77K,€210.3M,367,82,79,42,90,74,407,87,80,64,86,90,420,81,80,87,86,86,347,75,61,83,53,75,340,63,44,83,90,60,84,151,58,49,44,57,14,14,13,6,10,2089,443,4,4,High,Medium,3,Normal (170-185),Yes,80,76,86,88,50,63,,Chip Shot Incisive Pass Technical Flair First Touch Trivela,,,
R. Højlund ST,20,78,89,"Manchester United
2023 ~ 2028",259399,"191cm / 6'3""",79kg / 174lbs,Left,80,ST,11,"Aug 5, 2023",N/A,€31M,€82K,€65.1M,326,38,78,70,72,68,306,76,58,48,49,75,378,82,86,69,78,63,405,83,88,78,86,70,325,82,28,80,65,70,75,79,32,28,19,50,12,8,9,14,7,1869,409,3,3,High,High,1,Normal (185+),Yes,84,77,58,74,33,83,,Rapid Flair Quick Step,,,
L. Yoro CB,17,77+1,86,"LOSC Lille
2022 ~ 2025",269087,"190cm / 6'3""",75kg / 165lbs,Right,79,CB,9,"May 14, 2022",N/A,€20M,€1K,€42M,267,47,38,74,73+1,35,250,55,37,32,58,68,337,65,79,55+3,77+2,61,311,51,79,69+3,75+1,37,285,72+2,77,41,55+2,40,69,237,77+2,81+1,79+1,53,13,7,5,14,14,1740,384,3,2,Medium,Medium,1,Lean (185+),No,73,41,58,61,78,73,,,,,
W. Zaïre-Emery CM CDM,17,80,90,"Paris Saint Germain
2022 ~ 2029",270673,"178cm / 5'10""",68kg / 150lbs,Right,82,CM,10,"Jul 15, 2022",N/A,€43.5M,€11K,€89.2M,329,66,66,66,82,49,357,78,64,53,81,81,395,80,78,74,79,84,384,76,80,84,75,69,369,76,78,76,80,59,77,224,71,80,73,55,14,11,7,8,15,2113,455,4,3,Medium,High,1,Normal (170-185),No,79,68,76,79,75,78,,First Touch Press Proven Quick Step,,,
L. Bergvall CM,17,66+1,86+1,"Djurgården
2023 ~ 2025",272926,"186cm / 6'1""",74kg / 163lbs,Right,69,CAM,20,"Feb 1, 2023",N/A,€2.3M,€500,€5.2M,283,63,53,51,67,49,333,73,65,58,65,72+2,333,74+5,68,64,63,64,296,51,67+7,65,65+8,48,299,56,54,64,72+2,53,71,158,46,58,54,52,7,13,13,10,9,1754,376,3,3,Medium,Medium,1,Normal (185+),No,71,52,66,71,53,63,,Incisive Pass Long Ball Pass Press Proven,,,
Fresneda RWB RB,18,72,85,"Sporting CP
2023 ~ 2028",266253,"183cm / 6'0""",74kg / 163lbs,Right,72,RWB,13,"Aug 30, 2023",N/A,€5M,€2K,€13.1M,272,65,43,60,69,35,285,75,50,30,53,77,364,77,75,71,67,74,295,43,75,76,67,34,279,62,65,58,53,41,60,208,68,73,67,48,14,5,12,6,11,1751,388,3,3,Medium,Medium,2,Normal (170-185),Yes,76,41,60,74,68,69,,Jockey Block Technical First Touch,,,
V. Gyökeres ST LW CF,25,82,87,"Sporting CP
2023 ~ 2028",241651,"187cm / 6'2""",90kg / 198lbs,Right,84,ST,5,"Jul 13, 2023",N/A,€45M,€22K,€93.4M,371,61,85,78,73,74,342,81,70,59,52,80,403,85,88,70,79,81,434,85,94,93,90,72,346,82,28,83,74,79,79,84,34,34,16,56,10,13,11,14,8,2036,438,4,3,High,Medium,1,Normal (185+),Yes,87,81,67,79,35,89,,Press Proven,,,
Y. Moukoko ST,18,77,87,"Borussia Dortmund
2020 ~ 2026",240833,"179cm / 5'10""",72kg / 159lbs,Left,79,ST,10,"Nov 20, 2020",N/A,€22.5M,€18K,€42.8M,343,47,79,69,71,77,318,79,68,42,48,81,409,82,79,85,77,86,360,78,79,68,68,67,281,52,32,78,59,60,75,86,30,31,25,60,13,13,11,10,13,1857,393,4,4,Medium,Low,2,Unique,Yes,80,75,59,80,34,65,,Finesse Shot Technical Flair First Touch Trivela Acrobatic,,,
